-0.040802001953125,0.027587890625
-0.04888916015625,0.034454345703125
-0.06549072265625,0.04241943359375
-0.09075927734375,0.052734375
-0.12261962890625,0.064208984375
-0.1358642578125,0.07281494140625
-0.1500244140625,0.08013916015625
-0.1507568359375,0.084228515625
-0.1551513671875,0.085693359375
-0.1575927734375,0.09002685546875
-0.15380859375,0.09063720703125
-0.1552734375,0.091064453125
-0.1546630859375,0.09698486328125
-0.1640625,0.1011962890625
-0.1685791015625,0.1041259765625
-0.182373046875,0.10845947265625
-0.1778564453125,0.10888671875
-0.180908203125,0.11248779296875
-0.1724853515625,0.1112060546875
-0.17041015625,0.11029052734375
-0.1708984375,0.112548828125
-0.1766357421875,0.11700439453125
-0.1737060546875,0.1156005859375
-0.172119140625,0.1141357421875
-0.1708984375,0.1151123046875
-0.174560546875,0.11541748046875
-0.1810302734375,0.11981201171875
-0.186767578125,0.1243896484375
-0.193115234375,0.1361083984375
-0.191650390625,0.151123046875
-0.1968994140625,0.1806640625
-0.1793212890625,0.2135009765625
